row_id,label,group,source_path,source_sha256,official_split,split_1,split_2,split_3,split_4,split_5,split_6,split_7,split_8,split_9,split_10
2672,lined,62901a99a87525543c58cb3f8a781950b032a63f67734a40cd37193def94b978,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0075.jpg,62901a99a87525543c58cb3f8a781950b032a63f67734a40cd37193def94b978,1:test|2:val|3:val|4:train|5:test|6:test|7:test|8:val|9:train|10:test,test,val,val,train,test,test,test,val,train,test
2673,lined,8fcdc5bda4d68ccdf1286bdeeb6c14de83624819b7a4ec45e3a86f2f71b73e29,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0076.jpg,8fcdc5bda4d68ccdf1286bdeeb6c14de83624819b7a4ec45e3a86f2f71b73e29,1:val|2:train|3:val|4:train|5:train|6:test|7:train|8:train|9:val|10:test,val,train,val,train,train,test,train,train,val,test
2674,lined,85ded867c67493ab8566bcd038d9fa5b647f6f9375d5e66d8cfb6084f0729484,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0077.jpg,85ded867c67493ab8566bcd038d9fa5b647f6f9375d5e66d8cfb6084f0729484,1:train|2:test|3:train|4:val|5:train|6:test|7:val|8:train|9:val|10:val,train,test,train,val,train,test,val,train,val,val
2675,lined,951449160cf7a56e6f3dfb6cafe8252b69f966c562c928accf8810414522b0e2,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0079.jpg,951449160cf7a56e6f3dfb6cafe8252b69f966c562c928accf8810414522b0e2,1:test|2:val|3:val|4:train|5:val|6:test|7:val|8:train|9:val|10:val,test,val,val,train,val,test,val,train,val,val
2676,lined,1cc99c7c2f7e383905acb426d5baa29b212011541753ee5f619830de4cf4b502,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0080.jpg,1cc99c7c2f7e383905acb426d5baa29b212011541753ee5f619830de4cf4b502,1:train|2:test|3:train|4:test|5:train|6:val|7:test|8:train|9:train|10:val,train,test,train,test,train,val,test,train,train,val
2677,lined,2b159c490b81153c8fe4919efd44448401bb6a98502e2df13041dca0b8a251f7,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0081.jpg,2b159c490b81153c8fe4919efd44448401bb6a98502e2df13041dca0b8a251f7,1:train|2:val|3:train|4:test|5:test|6:train|7:val|8:train|9:val|10:val,train,val,train,test,test,train,val,train,val,val
2678,lined,a93f7977c2e01194c6e973a2688d9f8e9a0173def3b2eac02622108965007a78,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0082.jpg,a93f7977c2e01194c6e973a2688d9f8e9a0173def3b2eac02622108965007a78,1:train|2:val|3:test|4:train|5:test|6:val|7:val|8:val|9:train|10:test,train,val,test,train,test,val,val,val,train,test
2679,lined,56f3c93675b2710a6ae09932c5a2413abff66f0cc031911d9ee2702c04d1c8ba,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0084.jpg,56f3c93675b2710a6ae09932c5a2413abff66f0cc031911d9ee2702c04d1c8ba,1:test|2:val|3:test|4:val|5:train|6:val|7:train|8:val|9:train|10:test,test,val,test,val,train,val,train,val,train,test
2680,lined,620e47ebb489886a57a715b3abac800619dad24ac49ee1d67bfc8324d490a6ca,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0085.jpg,620e47ebb489886a57a715b3abac800619dad24ac49ee1d67bfc8324d490a6ca,1:val|2:train|3:test|4:train|5:test|6:test|7:test|8:train|9:test|10:val,val,train,test,train,test,test,test,train,test,val
2681,lined,0326389825b4a11269c518a7335141492ac75e35819b9afa2a8db2ef97085f44,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0086.jpg,0326389825b4a11269c518a7335141492ac75e35819b9afa2a8db2ef97085f44,1:train|2:train|3:val|4:train|5:train|6:val|7:train|8:val|9:val|10:train,train,train,val,train,train,val,train,val,val,train
2682,lined,597e411359ebf1e8b29244845e0a02062308f558193d73fb590684ac08df2d6b,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0087.jpg,597e411359ebf1e8b29244845e0a02062308f558193d73fb590684ac08df2d6b,1:val|2:train|3:test|4:test|5:test|6:val|7:test|8:test|9:val|10:test,val,train,test,test,test,val,test,test,val,test
2683,lined,b9af7d3ff6aa19840ae3657597f802ec75e4b9542d81268146ed0bc611e37f9a,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0094.jpg,b9af7d3ff6aa19840ae3657597f802ec75e4b9542d81268146ed0bc611e37f9a,1:val|2:test|3:test|4:test|5:test|6:val|7:val|8:val|9:test|10:val,val,test,test,test,test,val,val,val,test,val
2684,lined,fff4f3a306db37c3fa73389c6c21e16b0b465120c7730f16d006e8734a2391e9,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0095.jpg,fff4f3a306db37c3fa73389c6c21e16b0b465120c7730f16d006e8734a2391e9,1:val|2:val|3:val|4:val|5:train|6:test|7:test|8:val|9:train|10:test,val,val,val,val,train,test,test,val,train,test
2685,lined,35b0d405e5147030ee28911341428b7dc893e236dfa8858ac0e84726bce935f7,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0097.jpg,35b0d405e5147030ee28911341428b7dc893e236dfa8858ac0e84726bce935f7,1:val|2:test|3:val|4:test|5:val|6:test|7:train|8:test|9:val|10:train,val,test,val,test,val,test,train,test,val,train
2686,lined,e712f471fcd219e5dbd0da02fb7a09b76a879d9270f1e12e95a8741d0945d803,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0099.jpg,e712f471fcd219e5dbd0da02fb7a09b76a879d9270f1e12e95a8741d0945d803,1:test|2:test|3:train|4:test|5:train|6:test|7:val|8:train|9:val|10:val,test,test,train,test,train,test,val,train,val,val
2687,lined,e427e27761f8c9e6984372c401c44c52b2aa96de42e7c28e9bd758ae9179cdd6,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0101.jpg,e427e27761f8c9e6984372c401c44c52b2aa96de42e7c28e9bd758ae9179cdd6,1:val|2:train|3:train|4:test|5:val|6:train|7:val|8:val|9:test|10:train,val,train,train,test,val,train,val,val,test,train
2688,lined,fd46bac74d81dfedf9dbf9b2662bb72efa01c33cab4e1d36794c13445280f6dd,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0102.jpg,fd46bac74d81dfedf9dbf9b2662bb72efa01c33cab4e1d36794c13445280f6dd,1:val|2:val|3:val|4:val|5:train|6:val|7:val|8:test|9:train|10:train,val,val,val,val,train,val,val,test,train,train
2689,lined,7d8145fb3729448782e253f9fb7da5865caa5a83802754ea4c3a9c6a8a5fdef6,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0103.jpg,7d8145fb3729448782e253f9fb7da5865caa5a83802754ea4c3a9c6a8a5fdef6,1:train|2:test|3:train|4:train|5:val|6:test|7:test|8:train|9:test|10:test,train,test,train,train,val,test,test,train,test,test
2690,lined,c497e1870bc89d32a6ece1b04d711bd90183462a9aeb7e8340d043f0856b569b,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0104.jpg,c497e1870bc89d32a6ece1b04d711bd90183462a9aeb7e8340d043f0856b569b,1:train|2:val|3:train|4:val|5:train|6:test|7:test|8:val|9:test|10:test,train,val,train,val,train,test,test,val,test,test
2691,lined,f22637fb652ac6920e42cb5c968c355211fd643c30c43756b647853076f3b31e,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0105.jpg,f22637fb652ac6920e42cb5c968c355211fd643c30c43756b647853076f3b31e,1:test|2:train|3:test|4:val|5:val|6:val|7:test|8:test|9:train|10:val,test,train,test,val,val,val,test,test,train,val
2692,lined,7f51674e22fab51bea2577a57d6a35974e3b28d7fb39ddd62226f4419cd33dcd,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0107.jpg,7f51674e22fab51bea2577a57d6a35974e3b28d7fb39ddd62226f4419cd33dcd,1:test|2:train|3:val|4:train|5:test|6:test|7:train|8:train|9:train|10:train,test,train,val,train,test,test,train,train,train,train
2693,lined,b2488a3c2688d022977a84d5b502c53e133dc2f7eb6f798e7051056667038587,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0108.jpg,b2488a3c2688d022977a84d5b502c53e133dc2f7eb6f798e7051056667038587,1:val|2:train|3:val|4:test|5:test|6:test|7:val|8:test|9:test|10:train,val,train,val,test,test,test,val,test,test,train
2694,lined,b0182abe6cc54746749e569912686cc5949322e3e4f106c66b92884cada5b19d,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0109.jpg,b0182abe6cc54746749e569912686cc5949322e3e4f106c66b92884cada5b19d,1:val|2:val|3:test|4:test|5:val|6:test|7:val|8:test|9:val|10:train,val,val,test,test,val,test,val,test,val,train
2695,lined,1d70729fb6fe0128dbe467af68ca25e3406c19a27cc0774cb8c69ac876972f86,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0110.jpg,1d70729fb6fe0128dbe467af68ca25e3406c19a27cc0774cb8c69ac876972f86,1:test|2:test|3:test|4:train|5:train|6:val|7:val|8:val|9:train|10:test,test,test,test,train,train,val,val,val,train,test
2696,lined,e180fcd58ae6b51ece45434b1f035ca4ec0fd32e57d3565c9c90d551d919e798,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0111.jpg,e180fcd58ae6b51ece45434b1f035ca4ec0fd32e57d3565c9c90d551d919e798,1:test|2:train|3:train|4:test|5:val|6:test|7:test|8:test|9:val|10:test,test,train,train,test,val,test,test,test,val,test
2697,lined,049cc44738b89a990ce28e7f7febb7051debbf1661196ef750f47151e3e3f960,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0112.jpg,049cc44738b89a990ce28e7f7febb7051debbf1661196ef750f47151e3e3f960,1:train|2:train|3:val|4:val|5:test|6:val|7:test|8:val|9:test|10:val,train,train,val,val,test,val,test,val,test,val
2698,lined,d8a63b60903efe635793d97a2b881f86fc601f7390b401842d64f14d6ccf1474,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0113.jpg,d8a63b60903efe635793d97a2b881f86fc601f7390b401842d64f14d6ccf1474,1:train|2:val|3:test|4:test|5:train|6:train|7:val|8:test|9:test|10:val,train,val,test,test,train,train,val,test,test,val
2699,lined,b97d61e6f392ed6efd193b7b3a1e3191c5a34355f9dffceb530a8aa45846c17a,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0114.jpg,b97d61e6f392ed6efd193b7b3a1e3191c5a34355f9dffceb530a8aa45846c17a,1:train|2:test|3:val|4:val|5:train|6:val|7:test|8:val|9:train|10:test,train,test,val,val,train,val,test,val,train,test
2700,lined,0e60c2411389c4181f3f55d16d6eca9a223e66f6babc301b79036aec01a5933c,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0115.jpg,0e60c2411389c4181f3f55d16d6eca9a223e66f6babc301b79036aec01a5933c,1:test|2:test|3:val|4:test|5:train|6:test|7:val|8:val|9:val|10:val,test,test,val,test,train,test,val,val,val,val
2701,lined,e5827e167ff865601cf7f5b4d651f0a3ac93c73aaae577e64aefed569a8a0607,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0116.jpg,e5827e167ff865601cf7f5b4d651f0a3ac93c73aaae577e64aefed569a8a0607,1:test|2:test|3:train|4:train|5:test|6:train|7:train|8:val|9:train|10:train,test,test,train,train,test,train,train,val,train,train
2702,lined,72c2b371b3218d9a2b94ef8eb212bbf48ce07fef9e473303c7e0955eede0c9be,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0117.jpg,72c2b371b3218d9a2b94ef8eb212bbf48ce07fef9e473303c7e0955eede0c9be,1:train|2:train|3:train|4:val|5:test|6:val|7:train|8:val|9:test|10:train,train,train,train,val,test,val,train,val,test,train
2703,lined,a8666dd3ac0be43e86a7bb09d8049c7aee6ec504e25046e7a8c19e84199f49f3,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0118.jpg,a8666dd3ac0be43e86a7bb09d8049c7aee6ec504e25046e7a8c19e84199f49f3,1:train|2:test|3:train|4:val|5:val|6:val|7:train|8:test|9:train|10:test,train,test,train,val,val,val,train,test,train,test
2704,lined,779ba25828ff11ada2d2638333de4279ee2a13b67013c88a65ea7db31ce94343,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0119.jpg,779ba25828ff11ada2d2638333de4279ee2a13b67013c88a65ea7db31ce94343,1:train|2:val|3:val|4:test|5:val|6:val|7:test|8:train|9:val|10:test,train,val,val,test,val,val,test,train,val,test
2705,lined,2df6ff78923e7c840a619943c5dd24c6b8c5110967e09ce22f5e874d5dfdce3f,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0120.jpg,2df6ff78923e7c840a619943c5dd24c6b8c5110967e09ce22f5e874d5dfdce3f,1:train|2:test|3:test|4:test|5:test|6:train|7:val|8:test|9:val|10:test,train,test,test,test,test,train,val,test,val,test
2706,lined,8541606cf57c5fb8372ab1f7208504ecf9bda67f137c0ffaca11205e63a9d748,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0121.jpg,8541606cf57c5fb8372ab1f7208504ecf9bda67f137c0ffaca11205e63a9d748,1:val|2:train|3:test|4:test|5:test|6:test|7:test|8:test|9:val|10:train,val,train,test,test,test,test,test,test,val,train
2707,lined,2085840b2a9cb05b0c1e344204ae8447910ef501b0e5c0cc7df66f10a1648010,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0122.jpg,2085840b2a9cb05b0c1e344204ae8447910ef501b0e5c0cc7df66f10a1648010,1:val|2:train|3:train|4:test|5:test|6:train|7:val|8:test|9:val|10:val,val,train,train,test,test,train,val,test,val,val
2708,lined,048b0fc1ec9fe7a9e235f9c560b2f870f304e4dc5e09622ec4f616d588d78625,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0123.jpg,048b0fc1ec9fe7a9e235f9c560b2f870f304e4dc5e09622ec4f616d588d78625,1:val|2:test|3:train|4:train|5:val|6:test|7:train|8:test|9:test|10:train,val,test,train,train,val,test,train,test,test,train
2709,lined,1b5b01b3626143b0ddacbdb61ea4faa9775078436769c28310e37e067cd83f38,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0124.jpg,1b5b01b3626143b0ddacbdb61ea4faa9775078436769c28310e37e067cd83f38,1:test|2:val|3:test|4:train|5:test|6:train|7:train|8:val|9:test|10:val,test,val,test,train,test,train,train,val,test,val
2710,lined,242978b0e9ce21c87a4b47643e16b9e5e0e4deb0e114f1c92f684617c18286f3,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0125.jpg,242978b0e9ce21c87a4b47643e16b9e5e0e4deb0e114f1c92f684617c18286f3,1:test|2:test|3:test|4:test|5:train|6:val|7:val|8:test|9:test|10:train,test,test,test,test,train,val,val,test,test,train
2711,lined,74fa951f66a2a951d501f93353c881b0b7c2a0638d054bb262d87e49e0cbfb48,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0126.jpg,74fa951f66a2a951d501f93353c881b0b7c2a0638d054bb262d87e49e0cbfb48,1:test|2:val|3:val|4:train|5:val|6:val|7:train|8:test|9:train|10:test,test,val,val,train,val,val,train,test,train,test
2712,lined,97c2d696065fa8e4db9f6eb891e2c05e3d1313149a75b07461de975355c21506,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0127.jpg,97c2d696065fa8e4db9f6eb891e2c05e3d1313149a75b07461de975355c21506,1:val|2:test|3:test|4:test|5:val|6:train|7:train|8:val|9:val|10:val,val,test,test,test,val,train,train,val,val,val
2713,lined,b2423ab0d456a237ccc9c80d9683ddc441a907932e8d328d52ea0a44ac6c0edd,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0128.jpg,b2423ab0d456a237ccc9c80d9683ddc441a907932e8d328d52ea0a44ac6c0edd,1:val|2:val|3:test|4:train|5:val|6:train|7:val|8:train|9:train|10:train,val,val,test,train,val,train,val,train,train,train
2714,lined,75af15ff5359e5b85d1e5969a5dca3321fe4fa7d807fdb0e073d37466a6c1b95,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0129.jpg,75af15ff5359e5b85d1e5969a5dca3321fe4fa7d807fdb0e073d37466a6c1b95,1:train|2:test|3:val|4:val|5:test|6:test|7:val|8:test|9:val|10:test,train,test,val,val,test,test,val,test,val,test
2715,lined,cd48d882f03c3038476d796cee82f73669dbc9a634b3adc77401a3ed05526af4,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0130.jpg,cd48d882f03c3038476d796cee82f73669dbc9a634b3adc77401a3ed05526af4,1:test|2:val|3:val|4:test|5:train|6:train|7:test|8:test|9:test|10:val,test,val,val,test,train,train,test,test,test,val
2716,lined,7b5d5666d4b280650d63bbcc46900d4b0e969836fc06b6b3dbba10bd55094b03,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0131.jpg,7b5d5666d4b280650d63bbcc46900d4b0e969836fc06b6b3dbba10bd55094b03,1:val|2:test|3:train|4:test|5:train|6:test|7:val|8:val|9:val|10:val,val,test,train,test,train,test,val,val,val,val
2717,lined,3be825f552c6698d8191f0fc3c3b5419a85a184420b6755621b7a1cbeb036de0,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0132.jpg,3be825f552c6698d8191f0fc3c3b5419a85a184420b6755621b7a1cbeb036de0,1:test|2:train|3:val|4:test|5:val|6:test|7:test|8:test|9:test|10:train,test,train,val,test,val,test,test,test,test,train
2718,lined,6e090d1d1cdf22b2220297317f598dc70772d4d880917e9740643171dee86126,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0133.jpg,6e090d1d1cdf22b2220297317f598dc70772d4d880917e9740643171dee86126,1:train|2:val|3:val|4:train|5:val|6:train|7:val|8:val|9:val|10:val,train,val,val,train,val,train,val,val,val,val
2719,lined,c8341c9e81d3d4c92c46c4bfab4ddfcfc0a8d72f8725450df9a24c6e6bada3d3,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0134.jpg,c8341c9e81d3d4c92c46c4bfab4ddfcfc0a8d72f8725450df9a24c6e6bada3d3,1:train|2:val|3:train|4:train|5:val|6:val|7:test|8:train|9:test|10:test,train,val,train,train,val,val,test,train,test,test
2720,lined,651ad2ff87de908e76e3f555eb1d5962e1bb3524e7f408f0e3aa00261e27ee1f,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0135.jpg,651ad2ff87de908e76e3f555eb1d5962e1bb3524e7f408f0e3aa00261e27ee1f,1:val|2:val|3:test|4:train|5:val|6:train|7:test|8:val|9:val|10:train,val,val,test,train,val,train,test,val,val,train
2721,lined,2d34bc250a333f874306fd371a71440d41e6ec2a938e1ae7264a1c0bec03330c,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0136.jpg,2d34bc250a333f874306fd371a71440d41e6ec2a938e1ae7264a1c0bec03330c,1:val|2:train|3:val|4:test|5:train|6:val|7:val|8:train|9:train|10:test,val,train,val,test,train,val,val,train,train,test
2722,lined,86945839425d018c716eb00daeb12bceafd58cb16ed2e27fecb5318243ad521f,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0137.jpg,86945839425d018c716eb00daeb12bceafd58cb16ed2e27fecb5318243ad521f,1:val|2:train|3:test|4:train|5:val|6:test|7:test|8:train|9:val|10:test,val,train,test,train,val,test,test,train,val,test
2723,lined,a1941c170050175cf657ee110acd03fd3b152d047d339e330410415193f55713,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0138.jpg,a1941c170050175cf657ee110acd03fd3b152d047d339e330410415193f55713,1:test|2:train|3:test|4:test|5:val|6:test|7:val|8:test|9:val|10:train,test,train,test,test,val,test,val,test,val,train
2724,lined,b29907bacc6a281cfebcea4de073423a03df8b2556d6d892b9ae7ed54a1af1a1,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0140.jpg,b29907bacc6a281cfebcea4de073423a03df8b2556d6d892b9ae7ed54a1af1a1,1:val|2:test|3:val|4:test|5:train|6:train|7:val|8:val|9:train|10:val,val,test,val,test,train,train,val,val,train,val
2725,lined,06192501d6fadf9ff3bb6dd964a98b472f34511948ad1f599e52804f27722702,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0141.jpg,06192501d6fadf9ff3bb6dd964a98b472f34511948ad1f599e52804f27722702,1:val|2:test|3:test|4:train|5:test|6:train|7:train|8:train|9:train|10:test,val,test,test,train,test,train,train,train,train,test
2726,lined,d8187d64fb3ec79531190ecf34cbc5c1a070aa28e71f5171a9c8e91201249714,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0142.jpg,d8187d64fb3ec79531190ecf34cbc5c1a070aa28e71f5171a9c8e91201249714,1:val|2:test|3:train|4:train|5:val|6:train|7:train|8:train|9:test|10:train,val,test,train,train,val,train,train,train,test,train
2727,lined,fe465c1955a3b7634be80961ce588eb3cda3639fed9b347b5fa83cadb4898720,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0143.jpg,fe465c1955a3b7634be80961ce588eb3cda3639fed9b347b5fa83cadb4898720,1:val|2:train|3:train|4:train|5:test|6:val|7:test|8:train|9:test|10:val,val,train,train,train,test,val,test,train,test,val
2728,lined,be667a75064ca205d9903c1e6a11f5714215bd7716d444e59f2e227044c1ab62,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0144.jpg,be667a75064ca205d9903c1e6a11f5714215bd7716d444e59f2e227044c1ab62,1:val|2:train|3:val|4:train|5:val|6:val|7:train|8:val|9:train|10:test,val,train,val,train,val,val,train,val,train,test
2729,lined,d02e866441fb72b3c99fd8552e26e7211ee1d1d0453f9f09332d300799e230b5,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0146.jpg,d02e866441fb72b3c99fd8552e26e7211ee1d1d0453f9f09332d300799e230b5,1:test|2:test|3:test|4:train|5:test|6:test|7:train|8:test|9:train|10:test,test,test,test,train,test,test,train,test,train,test
2730,lined,bb33dd3166da78f87c7d30bf5a11f359e2a51fa00ef9592b9b6948a8d913c881,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0147.jpg,bb33dd3166da78f87c7d30bf5a11f359e2a51fa00ef9592b9b6948a8d913c881,1:train|2:train|3:val|4:val|5:train|6:train|7:test|8:train|9:test|10:val,train,train,val,val,train,train,test,train,test,val
2731,lined,4eefd684c8af832e2c3cfe589b4aed33d22ce3c69ea64acdd5827cd498ffea07,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0148.jpg,4eefd684c8af832e2c3cfe589b4aed33d22ce3c69ea64acdd5827cd498ffea07,1:test|2:test|3:test|4:test|5:test|6:train|7:test|8:val|9:test|10:test,test,test,test,test,test,train,test,val,test,test
2732,lined,1b2a222bf0b26a28ca0a5ce85e6cd74aa4689d06b8eeb954477ded5c59773335,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0150.jpg,1b2a222bf0b26a28ca0a5ce85e6cd74aa4689d06b8eeb954477ded5c59773335,1:train|2:test|3:train|4:val|5:test|6:train|7:train|8:train|9:val|10:val,train,test,train,val,test,train,train,train,val,val
2733,lined,9f9cbb9ff1bdf09ede62d0e45e6755a068b76d0ea809d38aaa76c00353cd3991,data/confirmatory_sources/DTD/extracted/dtd/images/lined/lined_0151.jpg,9f9cbb9ff1bdf09ede62d0e45e6755a068b76d0ea809d38aaa76c00353cd3991,1:val|2:test|3:val|4:val|5:test|6:test|7:test|8:train|9:train|10:train,val,test,val,val,test,test,test,train,train,train
